rho_s,r_s,MBH,chi2,reward,status,proposal_id
45.54373849942131,4425.877640730102,520704.86606345145,14.179370069813276,-14.179370069813276,pass,196.0
72.29029576760762,4103.699137225288,516316.5409628023,14.460774726654796,-14.460774726654796,pass,197.0
71.68996089907422,1666.889194179915,419131.7744713496,13.734131723606977,-13.734131723606977,pass,198.0
86.49044538854346,480.92076745009945,583555.624151598,41.107481562342045,-41.107481562342045,pass,199.0
16.44209444080058,826.2606962072838,125267.89295341524,265.46881913400694,-265.46881913400694,pass,200.0
54.611434943056,4903.285825463617,506118.64222881367,14.273136892792753,-14.273136892792753,pass,201.0
38.11743912101294,2017.3341842279256,632668.7635720827,15.04523801764662,-15.04523801764662,pass,202.0
53.24285159179376,3173.1120130416034,985896.6113625854,14.821772405340065,-14.821772405340065,pass,203.0
75.93642268674525,3998.563053397996,250904.23526668455,14.31934213509223,-14.31934213509223,pass,204.0
94.5679215867879,1207.5518065237268,33333.12523259413,13.635623256413911,-13.635623256413911,pass,205.0
17.228068495582683,4448.729715466655,762955.4839089933,14.868680219174443,-14.868680219174443,pass,206.0
9.269326804251046,890.9860781320754,404085.0164632935,244.6943982139022,-244.6943982139022,pass,207.0
26.096798579960318,438.65065126977953,100133.67652699212,430.0239332969706,-430.0239332969706,pass,208.0
6.0866742609933855,3581.838123197213,994849.0711881184,20.78878042247381,-20.78878042247381,pass,209.0
29.538931473462743,792.2183332836695,450376.3958251656,84.60409419197892,-84.60409419197892,pass,210.0
62.90441645372474,2471.295553849642,848808.9704212944,14.509960557223662,-14.509960557223662,pass,211.0
8.90041109034436,3332.0809382684683,309530.21440600825,46.421755272634485,-46.421755272634485,pass,212.0
58.03472322745705,2153.967833250067,117631.51198039456,13.632625870336282,-13.632625870336282,pass,213.0
1.5437210554966885,1056.4671669058312,263521.3883349248,166.0979134513244,-166.0979134513244,pass,214.0
63.87351642966175,853.0140417173639,466387.3252174832,23.69625953172496,-23.69625953172496,pass,215.0
36.4161912315117,311.0302282516231,184306.84792708352,498.7685257653042,-498.7685257653042,pass,216.0
82.87406096227544,4765.269648567186,371564.6886150799,14.7578662934591,-14.7578662934591,pass,217.0
98.45052663229224,3233.529053077259,778292.5620786304,14.89017727534474,-14.89017727534474,pass,218.0
88.3402046251326,4347.772858732574,837518.1615565144,15.296823588909152,-15.296823588909152,pass,219.0
25.31281467485871,4685.550289508634,172858.15753848333,13.620601071984176,-13.620601071984176,pass,220.0
84.03953390975236,492.209066290517,849024.4338051797,40.72768168544984,-40.72768168544984,pass,221.0
74.00495041502643,2328.9876969824318,218853.1226524372,13.894900561399462,-13.894900561399462,pass,222.0
94.52794252430738,1241.7859575549792,877945.319524239,14.339780595632115,-14.339780595632115,pass,223.0
47.57498114841659,3969.696894018961,617581.060269645,14.31723211887996,-14.31723211887996,pass,224.0
11.702566282138203,4291.423101622835,872373.3944075402,22.57592411783805,-22.57592411783805,pass,225.0
22.058734841165304,1858.785200270716,946528.210762336,32.4920717050417,-32.4920717050417,pass,226.0
11.333882457855912,2802.673994380073,791264.555779914,43.26669023441688,-43.26669023441688,pass,227.0
59.45991201474805,149.25451653357092,681749.5792537734,871.5350138478524,-871.5350138478524,pass,228.0
50.59489710041975,1690.6261420389492,380716.643878383,14.224823939548324,-14.224823939548324,pass,229.0
1.6198592981669746,4670.422740576139,588700.3722275869,478.30742092240047,-478.30742092240047,pass,230.0
40.074501670486704,4530.584283849045,746495.6353104627,14.431169760238406,-14.431169760238406,pass,231.0
57.400069323659096,2660.717846540932,81331.58399040885,13.81293454479015,-13.81293454479015,pass,232.0
72.43444542997206,1817.6302443014165,382705.89325169934,13.740414979789158,-13.740414979789158,pass,233.0
69.86692514686116,423.5430661364293,461261.07775549,67.73037313238846,-67.73037313238846,pass,234.0
14.564855240134737,539.8700903852216,233375.33315157157,277.9479429163951,-277.9479429163951,pass,235.0
82.22091190188611,4805.184273376862,190707.4378804615,14.68302879126099,-14.68302879126099,pass,236.0
25.78914442161261,2456.486969557676,850742.2861229572,17.559866607281187,-17.559866607281187,pass,237.0
8.539680309962888,4606.933384462087,641149.3818506565,31.32496670922117,-31.32496670922117,pass,238.0
2.6591389541067145,3047.56595149883,562871.7683421238,264.2798027079893,-264.2798027079893,pass,239.0
71.66795738846841,373.4527587921661,700396.0638174395,20.05735323144033,-20.05735323144033,pass,240.0
