rho_s,r_s,MBH,chi2,reward,status,proposal_id
78.40833853743314,4113.928015765656,691109.101681775,14.779086968322682,-14.779086968322682,pass,78.0
53.40392122979883,889.6652109935945,432113.49513638444,28.554668064311272,-28.554668064311272,pass,79.0
17.528939040372396,1140.5002307105838,671227.7414269906,108.48249972459118,-108.48249972459118,pass,80.0
60.52065820526388,3471.710666803617,313352.08949978324,13.996062740954894,-13.996062740954894,pass,81.0
59.05870243472888,3103.9014808063594,316794.9175048259,13.989406557015446,-13.989406557015446,pass,82.0
81.9286025248687,2253.2315184689533,371424.69527247414,14.025219409795332,-14.025219409795332,pass,83.0
20.38261851693106,919.0791745181816,932631.9316434558,46.57445478206956,-46.57445478206956,pass,84.0
35.189288106692814,3202.5576645811825,60055.41604974451,13.612306236964425,-13.612306236964425,pass,85.0
79.8334444226844,1770.0010568236876,89998.56192048184,13.709411649045897,-13.709411649045897,pass,86.0
73.15239624308194,3281.5653861264777,387871.4875523159,13.906956196973274,-13.906956196973274,pass,87.0
11.423223311101316,2192.55277178044,319613.0139094248,36.267974073257626,-36.267974073257626,pass,88.0
79.38674479719525,3598.368810201036,347063.8036350939,14.241332084205716,-14.241332084205716,pass,89.0
91.20238189743169,1506.4655808340183,185360.9779256927,13.687217066626086,-13.687217066626086,pass,90.0
0.7403462234468388,596.5700330744229,368264.17869011086,1019.0517030189784,-1019.0517030189784,pass,91.0
9.216861486639711,791.1046617737145,119822.40345653772,131.2999420103664,-131.2999420103664,pass,92.0
21.43374915933831,2699.7884060668757,626048.3328536483,18.80262305818838,-18.80262305818838,pass,93.0
25.42569932497328,918.0193997656971,836896.9487185756,78.38610930125714,-78.38610930125714,pass,94.0
34.57665454283299,1445.052989413264,987679.9372710697,24.815300771953975,-24.815300771953975,pass,95.0
57.733970377556425,4663.853787694611,296894.6859790632,14.12548914288291,-14.12548914288291,pass,96.0
18.637941729500458,4110.514804978605,602404.8282619247,14.638945528766655,-14.638945528766655,pass,97.0
27.58071370128243,4416.373426462186,621007.9002063549,13.94858569510042,-13.94858569510042,pass,98.0
11.071497817048412,2913.1693595760007,737893.8540906925,20.920430775270248,-20.920430775270248,pass,99.0
72.94747340913057,4629.834215823367,895712.6963120692,15.193219165169301,-15.193219165169301,pass,100.0
91.0665572745823,4621.117671081731,798315.2453673664,15.36435056924837,-15.36435056924837,pass,101.0
40.46660531307402,1003.5491941907117,533651.5210489054,32.02661693902559,-32.02661693902559,pass,102.0
59.638052177824264,2460.0569492860923,268023.5992661461,13.782695520202088,-13.782695520202088,pass,103.0
27.010982474131936,1959.8914140841684,590835.9607120052,21.535164315492896,-21.535164315492896,pass,104.0
78.70109000976518,4058.0063623067877,160292.7851727567,14.354307422607828,-14.354307422607828,pass,105.0
17.412630201300114,1519.1253858146317,185622.4261773346,58.00286792148807,-58.00286792148807,pass,106.0
74.23977515803674,2709.9502971189336,155322.57507562297,13.990270297021176,-13.990270297021176,pass,107.0
57.53833366434445,1752.1690636826581,814994.5119342287,14.346562503082474,-14.346562503082474,pass,108.0
26.133970105948894,1394.856340023229,943679.3081246329,38.995502981071965,-38.995502981071965,pass,109.0
23.558615822814023,1743.2072721809948,220589.21653221664,31.674489574459123,-31.674489574459123,pass,110.0
18.285992581686873,3782.595005388408,474061.4034938878,15.543744046064901,-15.543744046064901,pass,111.0
34.58344273580062,4848.469734096707,198539.7210192701,13.872321546714348,-13.872321546714348,pass,112.0
77.3073188999005,1839.1410482040885,331876.40095766215,13.777182857594111,-13.777182857594111,pass,113.0
40.04729885515458,2944.4362703466913,738970.3663788189,14.089192579958697,-14.089192579958697,pass,114.0
20.057607554492584,1605.8115448618075,245811.13839692215,43.855786462613295,-43.855786462613295,pass,115.0
16.58034378552113,1123.647133965537,743407.7737373086,24.481371651424805,-24.481371651424805,pass,116.0
19.889937553771233,4641.517584197452,88769.46203811675,13.780826853341575,-13.780826853341575,pass,117.0
81.54386702846203,2620.3483126811675,611375.5335121637,14.254718344461496,-14.254718344461496,pass,118.0
17.585681782885647,4037.209800923966,800957.7782257283,15.586709933493447,-15.586709933493447,pass,119.0
19.758166186402235,1651.5096614385527,692241.0090831016,27.65408137150991,-27.65408137150991,pass,120.0
