rho_s,r_s,MBH,ML,chi2,chi2_inner,chi2_outer,chi2_occ,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,reward,status,proposal_id,refine_passes
98.02586036776421,2847.7063455243688,0.0,0.6540350278081506,34.30227320420627,11.822402938945933,54.89685776821792,14.924816385423664,37.0,33.0,2500.0,1530.1787713893495,0.002217081905371504,-33.80227320420627,pass_halo_only,7.0,0.0
98.02586036776421,2847.7063455243688,726883.835828791,0.6540350278081506,34.49078842683572,12.081450137275496,54.983552785029225,14.921139185998117,37.0,33.0,2500.0,1585.2060603928605,0.002572339557637015,-33.99078842683572,pass_bh_up,7.0,0.0
98.02586036776421,2847.7063455243688,181720.95895719776,0.6540350278081506,34.42951750187849,12.023273620561081,54.92647791252882,14.913260049770983,37.0,33.0,2500.0,1557.073973818923,0.0021083407836833467,-33.92951750187849,pass_bh_down,7.0,0.0
100.0,2847.7063455243688,363441.9179143955,0.6540350278081506,34.484745006386035,12.075463425925411,54.978095160031366,14.923883381201817,37.0,33.0,2500.0,1566.156152258692,0.0015844433023511813,-33.984745006386035,pass_halo_up,7.0,0.0
49.012930183882105,2847.7063455243688,363441.9179143955,0.6540350278081506,33.5221127053677,11.154170101787047,54.08007886972117,15.112542087348885,37.0,33.0,2500.0,1497.2707878453105,0.0014707802219712503,-33.0221127053677,pass_halo_down,7.0,0.0
98.02586036776421,2847.7063455243688,363441.9179143955,1.3080700556163012,34.455512701512205,12.031708730832094,54.96831427500101,14.936244183984977,37.0,33.0,2500.0,1573.0960517245828,0.0015480409766742607,-33.955512701512205,pass_ml_up,7.0,0.0
98.02586036776421,2847.7063455243688,363441.9179143955,0.3270175139040753,34.44926673417232,12.01976998396965,54.96915380362918,14.938039528732343,37.0,33.0,2500.0,1569.002703643759,0.0014928957825160992,-33.94926673417232,pass_ml_down,7.0,0.0
56.51557864067961,926.6833355967575,1314387.8384137598,1.0645973390543124,12.186644744961942,10.523530902719894,12.098578980264994,15.694803418107178,37.0,33.0,2500.0,1117.228890791611,0.0035114537216456507,-11.686644744961942,pass_full,8.0,0.0
0.0,926.6833355967575,1314387.8384137598,1.0645973390543124,31.400472150753295,48.767549655158014,7.6238731130195365,16.444011979225365,37.0,33.0,2500.0,106.73506678328347,0.0634799613850777,-30.900472150753295,pass_bh_only,8.0,0.0
56.51557864067961,926.6833355967575,0.0,1.0645973390543124,12.99127835267064,10.477940968336794,13.759961292860886,15.661832783391478,37.0,33.0,2500.0,1098.786944472701,0.004271746007278617,-12.49127835267064,pass_halo_only,8.0,0.0
56.51557864067961,926.6833355967575,1500000.0,1.0645973390543124,11.638082769384097,10.21512556129191,11.345932462334853,15.738045754499536,37.0,33.0,2500.0,967.496477284948,0.013722338807864873,-11.138082769384097,pass_bh_up,8.0,0.0
